simulation_id,Timepoint,analyte,upper_ci,lower_ci,value,Exp_Type,Treatment
14,3,Ca_ppm,0.25883995088271483,0.21023074604460362,0.2417891582527879,ColEx,Control
14,3,conductivity_uSpercm,10.426072056834599,9.324981618739779,10.128463699563568,ColEx,Control
14,3,doc_mgperL,9.639651180601362,7.663661449469978,8.7720625912809,ColEx,Control
14,4,Ca_ppm,0.2407620547900834,0.2001292830440916,0.2262436570183377,ColEx,Control
14,4,conductivity_uSpercm,9.61016156484295,8.818252909239881,9.369192176325583,ColEx,Control
14,4,doc_mgperL,9.444630794566406,7.609236581486292,8.701581829358123,ColEx,Control
14,5,Ca_ppm,0.23471091576021394,0.1976529227814375,0.21779284208833288,ColEx,Control
14,5,conductivity_uSpercm,9.214116747782244,8.482659846219038,8.972117310750562,ColEx,Control
14,5,doc_mgperL,9.295885027806063,7.558354532959816,8.612692491045433,ColEx,Control
14,6,Ca_ppm,0.23179209877504098,0.19621370160037865,0.21475470520126527,ColEx,Control
14,6,conductivity_uSpercm,9.014735853150697,8.154903803071205,8.730041322654357,ColEx,Control
14,6,doc_mgperL,9.157533988553029,7.489545516815671,8.514208394387785,ColEx,Control
14,7,Ca_ppm,0.2298768110115537,0.19401822831412105,0.21368658578506655,ColEx,Control
14,7,conductivity_uSpercm,8.910356181993818,7.981562979341337,8.592556212482085,ColEx,Control
14,7,doc_mgperL,9.024056481209668,7.410968613063434,8.427228781935565,ColEx,Control
14,8,Ca_ppm,0.22898727516033054,0.19296947507392087,0.21322745890323397,ColEx,Control
14,8,conductivity_uSpercm,8.867382428785668,7.921799146275887,8.53135363560792,ColEx,Control
14,8,doc_mgperL,8.902838574995855,7.373213356290092,8.338833474591695,ColEx,Control
14,9,Ca_ppm,0.22859086304191406,0.19246849526737797,0.21308908115938996,ColEx,Control
14,9,conductivity_uSpercm,8.83845236029178,7.889933789031766,8.495057060400972,ColEx,Control
14,9,doc_mgperL,8.837757898751928,7.28218805189348,8.259002525845466,ColEx,Control
14,10,Ca_ppm,0.22853649783924138,0.19222918086995763,0.2130256994089201,ColEx,Control
14,10,conductivity_uSpercm,8.824925853595216,7.872943297090165,8.474487281307077,ColEx,Control
14,10,doc_mgperL,8.700790117583814,7.16289687465784,8.158451516099888,ColEx,Control
14,11,Ca_ppm,0.2285113982341275,0.19211486169264833,0.21297645972806695,ColEx,Control
14,11,conductivity_uSpercm,8.819949502195684,7.863883882624443,8.463625468608758,ColEx,Control
14,11,doc_mgperL,8.6128985953678,7.055421530196887,8.117306537557496,ColEx,Control
14,12,Ca_ppm,0.22849980667035766,0.19206025184463868,0.21293882831243072,ColEx,Control
14,12,conductivity_uSpercm,8.81836608744344,7.859053277664759,8.458061099086724,ColEx,Control
